date,equity,bull_fraction,invested,day_ret,strategy_ret
2024-02-01,15617.177815364123,0.0,0.0,0.013076807130638635,0.0
2024-02-02,15577.015633798688,1.0,0.95,-0.0027070179449197873,-0.0025716670476737978
2024-02-05,15590.91366133888,1.0,0.95,0.0009391723689448295,0.000892213750497588
2024-02-06,15590.91366133888,0.0,0.0,0.009120251521982503,0.0
2024-02-07,15590.91366133888,0.0,0.0,0.001005853125053813,0.0
2024-02-08,15590.91366133888,0.0,0.0,0.00740482760284591,0.0
2024-02-09,15563.831170335683,1.0,0.95,-0.0018284935627098653,-0.001737068884574372
2024-02-12,15563.831170335683,0.10884353741496598,0.0,-0.014502652562938301,-0.0
2024-02-13,15563.831170335683,0.2653061224489796,0.0,0.00981164139637487,0.0
2024-02-14,15563.831170335683,0.1836734693877551,0.0,0.00533084754324431,0.0
2024-02-15,15563.831170335683,0.24489795918367346,0.0,-0.0066149753355049246,-0.0
2024-02-16,15563.831170335683,0.013605442176870748,0.0,-0.006322534745387243,-0.0
2024-02-20,15563.831170335683,0.0,0.0,-0.0010572329279064708,-0.0
2024-02-21,15563.831170335683,0.1564625850340136,0.0,0.024127575541065573,0.0
2024-02-22,15563.831170335683,0.1292517006802721,0.0,-0.0007641718703746303,-0.0
2024-02-23,15563.831170335683,0.10884353741496598,0.0,-0.002408064134741128,-0.0
2024-02-26,15563.831170335683,0.07482993197278912,0.0,0.002076708352707568,0.0
2024-02-27,15563.831170335683,0.2857142857142857,0.0,-0.0029228062421692955,-0.0
2024-02-28,15563.831170335683,0.10884353741496598,0.0,0.005584754584384033,0.0
2024-02-29,15563.831170335683,0.272108843537415,0.0,0.011655781440214907,0.0
2024-03-01,15563.831170335683,0.16326530612244897,0.0,-0.0020707739738553997,-0.0
2024-03-04,15563.831170335683,0.1564625850340136,0.0,-0.013176292608989115,-0.0
2024-03-05,15563.831170335683,0.09523809523809523,0.0,0.00555383962363627,0.0
2024-03-06,15563.831170335683,0.1836734693877551,0.0,0.01202709397901449,0.0
2024-03-07,15563.831170335683,0.1564625850340136,0.0,-0.0093753132696206,-0.0
2024-03-08,15563.831170335683,0.19727891156462585,0.0,-0.002000980818981191,-0.0
2024-03-11,15563.831170335683,0.1836734693877551,0.0,0.012188495813645693,0.0
2024-03-12,15563.831170335683,0.3197278911564626,0.0,-0.004014963721976028,-0.0
2024-03-13,15537.386429228087,0.7687074829931972,0.7742176870748299,-0.0021946219569087596,-0.0016991151354815368
2024-03-14,15537.386429228087,0.1360544217687075,0.0,-0.008874668172117683,-0.0
2024-03-15,15616.093734954706,0.6530612244897959,0.6863265306122449,0.007380848509549454,0.005065672150533635
2024-03-18,15616.093734954706,0.19727891156462585,0.0,0.004330865241478366,0.0
2024-03-19,15616.093734954706,0.07482993197278912,0.0,0.010292198788109452,0.0
2024-03-20,15616.093734954706,0.23129251700680273,0.0,0.003875781674121903,0.0
2024-03-21,15616.093734954706,0.10204081632653061,0.0,-0.0006800535944772477,-0.0
2024-03-22,15616.093734954706,0.06802721088435375,0.0,-0.0031092624821507098,-0.0
2024-03-25,15616.093734954706,0.35374149659863946,0.0,-0.0024033018997112964,-0.0
2024-03-26,15616.093734954706,0.16326530612244897,0.0,0.006404727309613323,0.0
2024-03-27,15616.093734954706,0.10204081632653061,0.0,-0.000852067586502403,-0.0
2024-03-28,15616.093734954706,0.22448979591836735,0.0,-0.00019696751538218478,-0.0
2024-04-01,15616.093734954706,0.1292517006802721,0.0,-0.007266935655841311,-0.0
2024-04-02,15616.093734954706,0.36054421768707484,0.0,0.001556775547478928,0.0
2024-04-03,15616.093734954706,0.23129251700680273,0.0,-0.013439877872503513,-0.0
2024-04-04,15752.412059250913,0.7959183673469388,0.7948979591836735,0.010981722108040071,0.008729348492003281
2024-04-05,15752.412059250913,0.272108843537415,0.0,0.0004536180016838198,0.0
2024-04-08,15752.412059250913,0.061224489795918366,0.0,0.002173874547180077,0.0
2024-04-09,15752.412059250913,0.11564625850340136,0.0,-0.009499265961852955,-0.0
2024-04-10,15752.412059250913,0.21768707482993196,0.0,0.010915427469019346,0.0
2024-04-11,15752.412059250913,0.3129251700680272,0.0,-0.014658606767773285,-0.0
2024-04-12,15583.929510036016,0.7482993197278912,0.7587074829931973,-0.014097220531773291,-0.010695666706861737
2024-04-15,15568.703144381334,0.9659863945578231,0.9241496598639455,-0.0010572482424488828,-0.0009770556036508892
2024-04-16,15568.703144381334,0.3945578231292517,0.0,-0.008431445231951318,-0.0
2024-04-17,15568.703144381334,0.29931972789115646,0.0,-0.003517138753473059,-0.0
2024-04-18,15568.703144381334,0.19727891156462585,0.0,-0.013512735270589517,-0.0
2024-04-19,15568.703144381334,0.0,0.0,0.009548240206658676,0.0
2024-04-22,15568.703144381334,0.061224489795918366,0.0,0.013089079782674906,0.0
2024-04-23,15568.703144381334,0.14285714285714285,0.0,0.0010702677778937186,0.0
2024-04-24,15568.703144381334,0.24489795918367346,0.0,-0.004211281844040071,-0.0
2024-04-25,15568.703144381334,0.21768707482993196,0.0,0.011857030007645798,0.0
2024-04-26,15568.703144381334,0.08843537414965986,0.0,0.0037490228206105147,0.0
2024-04-29,15568.703144381334,0.02040816326530612,0.0,-0.017047220732968337,-0.0
2024-04-30,15568.703144381334,0.22448979591836735,0.0,-0.004840522951429671,-0.0
2024-05-01,15673.731397388294,0.5782312925170068,0.6294557823129251,0.01071737622235509,0.006746114434384465
2024-05-02,15673.731397388294,0.05442176870748299,0.0,0.015476561273650536,0.0
2024-05-03,15673.731397388294,0.027210884353741496,0.0,0.010577465945702923,0.0
2024-05-06,15683.12596436134,0.8367346938775511,0.8259183673469387,0.0007257169096255288,0.0005993829251539826
2024-05-07,15680.758844051797,0.8639455782312925,0.8465986394557822,-0.00017828308265590567,-0.0001509342152144725
2024-05-08,15680.758844051797,0.4557823129251701,0.0,0.0043297582374472125,0.0
2024-05-09,15702.429415615446,0.8095238095238095,0.8052380952380952,0.0017162437842658473,0.0013819848758064512
2024-05-10,15702.429415615446,0.17687074829931973,0.0,0.001003509377422418,0.0
2024-05-13,15702.429415615446,0.21768707482993196,0.0,0.005325742920669719,0.0
2024-05-14,15702.429415615446,0.2108843537414966,0.0,0.013681941197329994,0.0
2024-05-15,15702.429415615446,0.2789115646258503,0.0,-0.0020469953659212115,-0.0
2024-05-16,15709.734428416647,0.6666666666666666,0.6966666666666665,0.0006677733763613247,0.00046521545219838946
2024-05-17,15748.106819384628,0.673469387755102,0.7018367346938775,0.003480277882713834,0.0024425868650311986
2024-05-20,15748.106819384628,0.42857142857142855,0.0,0.002254171482223022,0.0
2024-05-21,15748.106819384628,0.29931972789115646,0.0,-0.0018065822963417852,-0.0
2024-05-22,15748.106819384628,0.09523809523809523,0.0,-0.006181935286863261,-0.0
2024-05-23,15748.106819384628,0.2925170068027211,0.0,0.00775245705654406,0.0
2024-05-24,15748.106819384628,0.30612244897959184,0.0,0.001930420937050359,0.0
2024-05-28,15748.106819384628,0.2653061224489796,0.0,-0.007020895669339988,-0.0
2024-05-29,15646.655924063698,0.7755102040816326,0.7793877551020407,-0.008265591803231654,-0.006442101040110547
