,equity,benchmark_spy_norm
2022-11-16,69953.51937856263,2.218158393988795
2022-11-17,69845.04567955065,2.2113712487371417
2022-11-18,69805.05333912694,2.2214116889006243
2022-11-21,69877.21218853309,2.2133347779665686
2022-11-22,70111.66313014252,2.243119037300239
2022-11-23,70432.80506565073,2.2572544386595332
2022-11-25,70434.40252492664,2.256749833532329
2022-11-28,69431.84329088178,2.2207390016531963
2022-11-29,69248.37365403489,2.2169244165021125
2022-11-30,71148.49587361992,2.2867590394815394
2022-12-01,71068.72137273007,2.2850762450633724
2022-12-02,71074.95934629205,2.2824398492032514
2022-12-05,70846.89675802691,2.241380454686352
2022-12-06,70846.89675802691,2.2090713758840006
2022-12-07,70805.1039794915,2.205313296461701
2022-12-08,71032.06523041213,2.222589519425055
2022-12-09,70860.37195087076,2.2059865218589274
2022-12-12,71078.2116423951,2.2377909955340742
2022-12-13,71640.9451033619,2.2547306954904482
2022-12-14,71805.56683948352,2.2403145593198937
2022-12-15,70388.94032725498,2.1855127921794635
2022-12-16,69792.2902248551,2.1597103032007716
2022-12-19,69283.13158943898,2.1413970655767818
2022-12-20,69475.24086813132,2.144326932460048
2022-12-21,69925.83371223409,2.176389897421473
2022-12-22,68906.32369339232,2.145341165445904
2022-12-23,68999.57078471915,2.1576820166123256
2022-12-27,68673.48096267298,2.149172792007256
2022-12-28,68267.74686917901,2.1224631618524983
2022-12-29,69190.4825094249,2.1606685686076412
2022-12-30,69035.21959865367,2.1549770963445996
2023-01-03,69104.23298203232,2.145904787667616
2023-01-04,68033.69549525663,2.1624715498140152
2023-01-05,67181.0688752757,2.1377905650142357
2023-01-06,67441.33641780708,2.186814755923953
2023-01-09,67682.9642998733,2.185574500022961
2023-01-10,67802.36285320786,2.2009020825679646
2023-01-11,69087.09828093788,2.22873877778288
2023-01-12,69541.77338811455,2.23685300043626
2023-01-13,69641.8982423846,2.245530665928086
2023-01-17,69769.31266553143,2.241417407639144
2023-01-18,69346.3634874268,2.2060299326092947
2023-01-19,69155.14984646291,2.189970286955823
2023-01-20,69096.43759360268,2.2307674231378583
2023-01-23,69180.25218543404,2.2575335590214
2023-01-24,69446.75903115368,2.255110270481264
2023-01-25,69261.14708721601,2.255955883197098
2023-01-26,70220.3321675414,2.2807491619213813
2023-01-27,70376.81307870478,2.2859898440370134
2023-01-30,69413.99760663144,2.257308074256062
2023-01-31,70054.89104002337,2.290497745511113
2023-02-01,70462.83458292058,2.3148409516210506
2023-02-02,70972.44344556781,2.348537918752296
2023-02-03,70703.66374671926,2.3235751228416603
2023-02-06,70613.40967436366,2.309374784740081
2023-02-07,70613.40967436366,2.339578442149614
2023-02-08,70613.40967436366,2.3139958770550146
2023-02-09,70613.40967436366,2.293934728887307
2023-02-10,70613.40967436366,2.299288063693975
2023-02-13,70613.40967436366,2.3262796843428544
2023-02-14,70613.40967436366,2.3252094837780124
2023-02-15,70613.40967436366,2.3327599048264145
2023-02-16,70613.40967436366,2.300640792902737
2023-02-17,70613.40967436366,2.294892994294177
2023-02-21,70532.9788182507,2.248855355379776
2023-02-22,70484.71954796033,2.245756509459956
2023-02-23,70620.3456237346,2.257702538057954
2023-02-24,70389.44870541166,2.2335849960966203
2023-02-27,70428.55624060516,2.24119174349054
2023-02-28,70397.76929166321,2.2329087211838723
2023-03-01,70246.01734527248,2.22434334961655
2023-03-02,70246.01734527248,2.241642713021216
2023-03-03,70246.01734527248,2.2775939896560433
2023-03-06,70246.01734527248,2.2791716654803453
2023-03-07,70246.01734527248,2.244234442448108
2023-03-08,70137.62780800142,2.2478978075059697
2023-03-09,70111.51880183113,2.2064240376446547
2023-03-10,69831.48353486916,2.174587095598365
2023-03-13,70498.41225584145,2.1714871733789494
