date,regime,bull_fraction,n_long,n_total,gross_exposure,target_spy_weight,target_qqq_weight,target_bil_weight,target_ief_weight,target_gld_weight,target_cash_weight
2023-07-25,risk_on,0.129,19,147,0.9942,0.3977,0.5965,0.0,0.0,0.0,0.0058
2023-07-26,risk_on,0.238,35,147,0.9942,0.3977,0.5965,0.0,0.0,0.0,0.0058
2023-07-27,risk_off,0.361,53,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-07-28,risk_off,0.435,64,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-07-31,risk_off,0.313,46,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-08-01,risk_off,0.252,37,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-08-02,risk_off,0.381,56,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-08-03,risk_off,0.381,56,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-08-04,risk_off,0.469,69,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-08-07,risk_off,0.347,51,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-08-08,risk_off,0.265,39,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-08-09,risk_on,0.565,83,147,0.8885,0.3554,0.5331,0.0,0.0,0.0,0.1115
2023-08-10,risk_on,0.646,95,147,0.8885,0.3554,0.5331,0.0,0.0,0.0,0.1115
2023-08-11,risk_on,0.34,50,147,0.8885,0.3554,0.5331,0.0,0.0,0.0,0.1115
2023-08-14,risk_on,0.259,38,147,0.8885,0.3554,0.5331,0.0,0.0,0.0,0.1115
2023-08-15,risk_on,0.537,79,147,0.8885,0.3554,0.5331,0.0,0.0,0.0,0.1115
2023-08-16,risk_on,0.925,136,147,0.8885,0.3554,0.5331,0.0,0.0,0.0,0.1115
2023-08-17,neutral,0.524,77,147,0.8294,0.4561,0.2073,0.1659,0.0,0.0,0.1706
2023-08-18,neutral,1.0,147,147,0.8294,0.4561,0.2073,0.1659,0.0,0.0,0.1706
2023-08-21,neutral,1.0,147,147,0.8294,0.4561,0.2073,0.1659,0.0,0.0,0.1706
2023-08-22,neutral,1.0,147,147,0.8294,0.4561,0.2073,0.1659,0.0,0.0,0.1706
2023-08-23,neutral,1.0,147,147,0.7162,0.3939,0.179,0.1432,0.0,0.0,0.2838
2023-08-24,neutral,1.0,147,147,0.7162,0.3939,0.179,0.1432,0.0,0.0,0.2838
2023-08-25,risk_on,1.0,147,147,0.8802,0.3521,0.5281,0.0,0.0,0.0,0.1198
2023-08-28,risk_on,0.932,137,147,0.8802,0.3521,0.5281,0.0,0.0,0.0,0.1198
2023-08-29,risk_on,0.803,118,147,0.7745,0.3098,0.4647,0.0,0.0,0.0,0.2255
2023-08-30,risk_on,0.966,142,147,0.7745,0.3098,0.4647,0.0,0.0,0.0,0.2255
2023-08-31,risk_on,0.952,140,147,0.7745,0.3098,0.4647,0.0,0.0,0.0,0.2255
2023-09-01,risk_on,0.939,138,147,0.7745,0.3098,0.4647,0.0,0.0,0.0,0.2255
2023-09-05,risk_off,0.218,32,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-09-06,risk_off,0.136,20,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-09-07,risk_off,0.259,38,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-09-08,risk_off,0.218,32,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-09-11,risk_off,0.19,28,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-09-12,risk_off,0.184,27,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-09-13,risk_off,0.177,26,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-09-14,risk_off,0.204,30,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-09-15,risk_off,0.252,37,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-09-18,risk_off,0.218,32,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-09-19,risk_off,0.272,40,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-09-20,risk_off,0.395,58,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-09-21,neutral,0.932,137,147,0.6769,0.3723,0.1692,0.1354,0.0,0.0,0.3231
2023-09-22,neutral,1.0,147,147,0.6769,0.3723,0.1692,0.1354,0.0,0.0,0.3231
2023-09-25,neutral,0.844,124,147,0.6769,0.3723,0.1692,0.1354,0.0,0.0,0.3231
2023-09-26,neutral,0.531,78,147,0.6769,0.3723,0.1692,0.1354,0.0,0.0,0.3231
2023-09-27,neutral,0.449,66,147,0.857,0.4714,0.2143,0.1714,0.0,0.0,0.143
2023-09-28,neutral,1.0,147,147,0.857,0.4714,0.2143,0.1714,0.0,0.0,0.143
2023-09-29,neutral,1.0,147,147,0.857,0.4714,0.2143,0.1714,0.0,0.0,0.143
2023-10-02,neutral,0.986,145,147,0.857,0.4714,0.2143,0.1714,0.0,0.0,0.143
2023-10-03,neutral,0.735,108,147,0.857,0.4714,0.2143,0.1714,0.0,0.0,0.143
2023-10-04,neutral,1.0,147,147,0.7274,0.4001,0.1818,0.1455,0.0,0.0,0.2726
2023-10-05,neutral,1.0,147,147,0.7274,0.4001,0.1818,0.1455,0.0,0.0,0.2726
2023-10-06,risk_on,1.0,147,147,0.8507,0.3403,0.5104,0.0,0.0,0.0,0.1493
2023-10-09,risk_on,0.993,146,147,0.8507,0.3403,0.5104,0.0,0.0,0.0,0.1493
2023-10-10,risk_on,0.959,141,147,0.8507,0.3403,0.5104,0.0,0.0,0.0,0.1493
2023-10-11,risk_on,0.782,115,147,0.8507,0.3403,0.5104,0.0,0.0,0.0,0.1493
2023-10-12,risk_on,1.0,147,147,0.8507,0.3403,0.5104,0.0,0.0,0.0,0.1493
2023-10-13,risk_on,1.0,147,147,0.8507,0.3403,0.5104,0.0,0.0,0.0,0.1493
2023-10-16,risk_on,0.918,135,147,0.8507,0.3403,0.5104,0.0,0.0,0.0,0.1493
2023-10-17,risk_on,0.973,143,147,0.8507,0.3403,0.5104,0.0,0.0,0.0,0.1493
2023-10-18,risk_off,0.184,27,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-10-19,risk_off,0.381,56,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-10-20,risk_off,0.367,54,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-10-23,risk_off,0.578,85,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-10-24,risk_off,0.755,111,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-10-25,risk_off,1.0,147,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-10-26,risk_off,0.918,135,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-10-27,risk_off,0.98,144,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-10-30,risk_off,1.0,147,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-10-31,risk_off,1.0,147,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-11-01,neutral,0.966,142,147,0.6311,0.3471,0.1578,0.1262,0.0,0.0,0.3689
2023-11-02,neutral,1.0,147,147,0.6311,0.3471,0.1578,0.1262,0.0,0.0,0.3689
2023-11-03,neutral,0.973,143,147,0.6311,0.3471,0.1578,0.1262,0.0,0.0,0.3689
2023-11-06,neutral,0.993,146,147,0.6311,0.3471,0.1578,0.1262,0.0,0.0,0.3689
2023-11-07,neutral,0.946,139,147,0.6311,0.3471,0.1578,0.1262,0.0,0.0,0.3689
2023-11-08,neutral,0.463,68,147,0.6311,0.3471,0.1578,0.1262,0.0,0.0,0.3689
2023-11-09,risk_on,0.571,84,147,0.758,0.3032,0.4548,0.0,0.0,0.0,0.242
2023-11-10,risk_on,0.646,95,147,0.758,0.3032,0.4548,0.0,0.0,0.0,0.242
2023-11-13,risk_on,0.333,49,147,0.758,0.3032,0.4548,0.0,0.0,0.0,0.242
2023-11-14,risk_on,0.735,108,147,0.758,0.3032,0.4548,0.0,0.0,0.0,0.242
2023-11-15,risk_on,0.0,0,147,0.758,0.3032,0.4548,0.0,0.0,0.0,0.242
2023-11-16,risk_on,0.517,76,147,0.758,0.3032,0.4548,0.0,0.0,0.0,0.242
2023-11-17,risk_off,0.463,68,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-11-20,risk_off,0.102,15,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-11-21,risk_off,0.211,31,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-11-22,risk_off,0.17,25,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-11-24,risk_off,0.707,104,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-11-27,risk_off,0.762,112,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-11-28,risk_on,0.925,136,147,1.0572,0.4229,0.6343,0.0,0.0,0.0,0.0
2023-11-29,risk_on,0.959,141,147,1.0572,0.4229,0.6343,0.0,0.0,0.0,0.0
2023-11-30,risk_on,0.653,96,147,1.0572,0.4229,0.6343,0.0,0.0,0.0,0.0
2023-12-01,risk_on,0.673,99,147,1.1629,0.4652,0.6977,0.0,0.0,0.0,0.0
2023-12-04,risk_on,0.497,73,147,1.1629,0.4652,0.6977,0.0,0.0,0.0,0.0
2023-12-05,risk_on,0.565,83,147,1.1629,0.4652,0.6977,0.0,0.0,0.0,0.0
2023-12-06,risk_on,0.612,90,147,1.1629,0.4652,0.6977,0.0,0.0,0.0,0.0
2023-12-07,risk_off,0.429,63,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-12-08,risk_off,0.17,25,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-12-11,risk_off,0.088,13,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-12-12,risk_off,0.034,5,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-12-13,risk_off,0.0,0,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-12-14,risk_off,0.0,0,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-12-15,risk_off,0.218,32,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-12-18,risk_off,0.483,71,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-12-19,risk_off,0.388,57,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2023-12-20,risk_on,0.66,97,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2023-12-21,risk_on,0.333,49,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2023-12-22,risk_on,0.449,66,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2023-12-26,risk_on,0.755,111,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2023-12-27,risk_on,0.463,68,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2023-12-28,risk_on,0.449,66,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2023-12-29,risk_off,0.408,60,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-01-02,risk_off,0.701,103,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-01-03,risk_off,0.626,92,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-01-04,risk_off,0.401,59,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-01-05,risk_off,0.184,27,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-01-08,risk_off,0.293,43,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-01-09,risk_off,0.109,16,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-01-10,risk_off,0.129,19,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-01-11,risk_off,0.17,25,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-01-12,risk_off,0.15,22,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-01-16,risk_on,0.721,106,147,1.1011,0.4404,0.6607,0.0,0.0,0.0,0.0
2024-01-17,risk_on,0.435,64,147,1.1011,0.4404,0.6607,0.0,0.0,0.0,0.0
2024-01-18,risk_on,0.265,39,147,1.1011,0.4404,0.6607,0.0,0.0,0.0,0.0
2024-01-19,risk_on,0.231,34,147,0.9432,0.3773,0.5659,0.0,0.0,0.0,0.0568
2024-01-22,risk_on,0.238,35,147,0.9432,0.3773,0.5659,0.0,0.0,0.0,0.0568
2024-01-23,risk_on,0.619,91,147,1.0497,0.4199,0.6298,0.0,0.0,0.0,0.0
2024-01-24,risk_off,0.17,25,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-01-25,risk_off,0.204,30,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-01-26,risk_off,0.082,12,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-01-29,risk_off,0.143,21,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-01-30,risk_off,0.19,28,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-01-31,risk_off,0.259,38,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-02-01,risk_off,0.109,16,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-02-02,risk_off,0.299,44,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-02-05,neutral,0.517,76,147,0.7661,0.4213,0.1915,0.1532,0.0,0.0,0.2339
2024-02-06,neutral,0.143,21,147,0.7661,0.4213,0.1915,0.1532,0.0,0.0,0.2339
2024-02-07,neutral,0.639,94,147,0.7661,0.4213,0.1915,0.1532,0.0,0.0,0.2339
2024-02-08,neutral,0.463,68,147,0.7661,0.4213,0.1915,0.1532,0.0,0.0,0.2339
2024-02-09,neutral,0.156,23,147,0.7661,0.4213,0.1915,0.1532,0.0,0.0,0.2339
2024-02-12,neutral,0.109,16,147,0.7661,0.4213,0.1915,0.1532,0.0,0.0,0.2339
2024-02-13,risk_off,0.265,39,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-02-14,risk_off,0.184,27,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-02-15,risk_off,0.245,36,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-02-16,risk_off,0.014,2,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-02-20,risk_off,0.0,0,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-02-21,risk_off,0.156,23,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-02-22,risk_off,0.129,19,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-02-23,risk_off,0.109,16,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-02-26,risk_off,0.075,11,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-02-27,risk_off,0.286,42,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-02-28,risk_off,0.109,16,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-02-29,risk_off,0.272,40,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-03-01,risk_off,0.163,24,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-03-04,risk_off,0.156,23,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-03-05,risk_off,0.095,14,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-03-06,risk_off,0.184,27,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-03-07,risk_off,0.156,23,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-03-08,risk_off,0.197,29,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-03-11,risk_off,0.184,27,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-03-12,risk_off,0.32,47,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-03-13,risk_on,0.769,113,147,0.8181,0.3272,0.4908,0.0,0.0,0.0,0.1819
2024-03-14,risk_on,0.136,20,147,0.8181,0.3272,0.4908,0.0,0.0,0.0,0.1819
2024-03-15,risk_on,0.653,96,147,0.8181,0.3272,0.4908,0.0,0.0,0.0,0.1819
2024-03-18,risk_on,0.197,29,147,0.8181,0.3272,0.4908,0.0,0.0,0.0,0.1819
2024-03-19,risk_on,0.075,11,147,0.8181,0.3272,0.4908,0.0,0.0,0.0,0.1819
2024-03-20,risk_on,0.231,34,147,0.8181,0.3272,0.4908,0.0,0.0,0.0,0.1819
2024-03-21,risk_off,0.102,15,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-03-22,risk_off,0.068,10,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-03-25,risk_off,0.354,52,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-03-26,risk_off,0.163,24,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-03-27,risk_off,0.102,15,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-03-28,risk_off,0.224,33,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-04-01,risk_off,0.129,19,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-04-02,risk_off,0.361,53,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-04-03,risk_off,0.231,34,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-04-04,risk_on,0.796,117,147,1.0703,0.4281,0.6422,0.0,0.0,0.0,0.0
2024-04-05,risk_on,0.272,40,147,1.0703,0.4281,0.6422,0.0,0.0,0.0,0.0
2024-04-08,risk_on,0.061,9,147,1.1983,0.4793,0.719,0.0,0.0,0.0,0.0
2024-04-09,risk_on,0.116,17,147,1.1983,0.4793,0.719,0.0,0.0,0.0,0.0
2024-04-10,risk_on,0.218,32,147,1.1983,0.4793,0.719,0.0,0.0,0.0,0.0
2024-04-11,risk_on,0.313,46,147,1.1983,0.4793,0.719,0.0,0.0,0.0,0.0
2024-04-12,risk_on,0.748,110,147,1.0645,0.4258,0.6387,0.0,0.0,0.0,0.0
2024-04-15,risk_on,0.966,142,147,1.0645,0.4258,0.6387,0.0,0.0,0.0,0.0
2024-04-16,risk_off,0.395,58,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-04-17,risk_off,0.299,44,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-04-18,risk_off,0.197,29,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-04-19,risk_off,0.0,0,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-04-22,risk_off,0.061,9,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-04-23,risk_off,0.143,21,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-04-24,risk_off,0.245,36,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-04-25,risk_off,0.218,32,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-04-26,risk_off,0.088,13,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-04-29,risk_off,0.02,3,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-04-30,risk_off,0.224,33,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-05-01,neutral,0.578,85,147,0.6265,0.3446,0.1566,0.1253,0.0,0.0,0.3735
2024-05-02,neutral,0.054,8,147,0.6265,0.3446,0.1566,0.1253,0.0,0.0,0.3735
2024-05-03,neutral,0.027,4,147,0.6265,0.3446,0.1566,0.1253,0.0,0.0,0.3735
2024-05-06,neutral,0.837,123,147,0.6265,0.3446,0.1566,0.1253,0.0,0.0,0.3735
2024-05-07,neutral,0.864,127,147,0.6265,0.3446,0.1566,0.1253,0.0,0.0,0.3735
2024-05-08,neutral,0.456,67,147,0.6265,0.3446,0.1566,0.1253,0.0,0.0,0.3735
2024-05-09,risk_on,0.81,119,147,0.7724,0.3089,0.4634,0.0,0.0,0.0,0.2276
2024-05-10,risk_on,0.177,26,147,0.7724,0.3089,0.4634,0.0,0.0,0.0,0.2276
2024-05-13,risk_on,0.218,32,147,0.7724,0.3089,0.4634,0.0,0.0,0.0,0.2276
2024-05-14,risk_on,0.211,31,147,0.7724,0.3089,0.4634,0.0,0.0,0.0,0.2276
2024-05-15,risk_on,0.279,41,147,0.7724,0.3089,0.4634,0.0,0.0,0.0,0.2276
2024-05-16,risk_on,0.667,98,147,0.874,0.3496,0.5244,0.0,0.0,0.0,0.126
2024-05-17,risk_on,0.673,99,147,1.0177,0.4071,0.6106,0.0,0.0,0.0,0.0
2024-05-20,risk_off,0.429,63,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-05-21,risk_off,0.299,44,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-05-22,risk_off,0.095,14,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-05-23,risk_off,0.293,43,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-05-24,risk_off,0.306,45,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-05-28,risk_off,0.265,39,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-05-29,risk_on,0.776,114,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2024-05-30,risk_on,0.871,128,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2024-05-31,risk_on,0.497,73,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2024-06-03,risk_on,0.048,7,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2024-06-04,risk_on,0.109,16,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2024-06-05,risk_on,0.136,20,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2024-06-06,risk_off,0.156,23,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-06-07,risk_off,0.789,116,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-06-10,risk_off,0.503,74,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-06-11,risk_off,0.707,104,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-06-12,risk_off,0.367,54,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-06-13,risk_off,0.599,88,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-06-14,risk_on,0.83,122,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2024-06-17,risk_on,0.905,133,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2024-06-18,risk_on,0.878,129,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2024-06-20,risk_on,0.782,115,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2024-06-21,risk_on,0.973,143,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2024-06-24,risk_on,0.279,41,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2024-06-25,risk_off,0.177,26,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-06-26,risk_off,0.878,129,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-06-27,risk_off,0.095,14,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-06-28,risk_off,0.102,15,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-07-01,risk_off,0.401,59,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-07-02,risk_off,0.109,16,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-07-03,risk_off,0.109,16,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-07-05,risk_on,0.605,89,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2024-07-08,risk_on,0.347,51,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2024-07-09,risk_on,0.898,132,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2024-07-10,risk_on,0.966,142,147,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2024-07-11,risk_on,0.211,31,147,1.0546,0.4219,0.6328,0.0,0.0,0.0,0.0
2024-07-12,risk_on,0.177,26,147,1.0546,0.4219,0.6328,0.0,0.0,0.0,0.0
2024-07-15,risk_off,0.211,31,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-07-16,risk_off,0.184,27,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-07-17,risk_off,0.082,12,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-07-18,risk_off,0.184,27,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-07-19,risk_off,0.082,12,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-07-22,risk_off,0.075,11,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-07-23,risk_off,0.034,5,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-07-24,risk_off,0.082,12,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-07-25,risk_off,0.224,33,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-07-26,risk_off,0.075,11,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-07-29,risk_off,0.088,13,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-07-30,risk_off,0.143,21,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-07-31,risk_off,0.163,24,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-08-01,risk_off,0.163,24,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-08-02,risk_off,0.211,31,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-08-05,neutral,0.694,102,147,0.44,0.242,0.11,0.088,0.0,0.0,0.56
2024-08-06,neutral,0.878,129,147,0.44,0.242,0.11,0.088,0.0,0.0,0.56
2024-08-07,neutral,0.034,5,147,0.44,0.242,0.11,0.088,0.0,0.0,0.56
2024-08-08,neutral,0.483,71,147,0.44,0.242,0.11,0.088,0.0,0.0,0.56
2024-08-09,neutral,0.694,102,147,0.44,0.242,0.11,0.088,0.0,0.0,0.56
2024-08-12,neutral,0.082,12,147,0.44,0.242,0.11,0.088,0.0,0.0,0.56
2024-08-13,neutral,0.973,143,147,0.44,0.242,0.11,0.088,0.0,0.0,0.56
2024-08-14,risk_off,0.177,26,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-08-15,risk_off,0.748,110,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-08-16,risk_off,0.741,109,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-08-19,risk_off,0.898,132,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-08-20,risk_off,0.02,3,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-08-21,risk_off,1.0,147,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-08-22,neutral,1.0,147,147,0.4247,0.2336,0.1062,0.0849,0.0,0.0,0.5753
2024-08-23,neutral,1.0,147,147,0.4247,0.2336,0.1062,0.0849,0.0,0.0,0.5753
2024-08-26,neutral,0.0,0,147,0.4247,0.2336,0.1062,0.0849,0.0,0.0,0.5753
2024-08-27,neutral,0.0,0,147,0.4247,0.2336,0.1062,0.0849,0.0,0.0,0.5753
2024-08-28,neutral,0.0,0,147,0.4247,0.2336,0.1062,0.0849,0.0,0.0,0.5753
2024-08-29,neutral,0.02,3,147,0.4247,0.2336,0.1062,0.0849,0.0,0.0,0.5753
2024-08-30,risk_off,0.014,2,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-09-03,risk_off,1.0,147,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-09-04,risk_off,1.0,147,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2024-09-05,risk_off,1.0,147,147,1.0,0.0,0.0,0.5,0.35,0.15,0.0
