date,bull_fraction_raw,bull_fraction_smoothed,signal,invest_pct,n_long,n_total,days_held
2025-10-02,1.0,1.0,BUY_SPY,0.95,147,147,8
2025-10-03,1.0,1.0,BUY_SPY,0.95,147,147,9
2025-10-06,1.0,1.0,BUY_SPY,0.95,147,147,10
2025-10-07,1.0,1.0,BUY_SPY,0.95,147,147,11
2025-10-08,1.0,1.0,BUY_SPY,0.95,147,147,12
2025-10-09,1.0,1.0,BUY_SPY,0.95,147,147,13
2025-10-10,0.0,0.0,STAY_CASH,0.0,0,147,0
2025-10-13,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-10-14,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-10-15,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-10-16,0.626,0.626,STAY_CASH,0.0,92,147,0
2025-10-17,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-10-20,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-10-21,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-10-22,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-10-23,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-10-24,0.408,0.408,STAY_CASH,0.0,60,147,0
2025-10-27,1.0,1.0,BUY_SPY,0.95,147,147,0
2025-10-28,0.871,0.871,BUY_SPY,0.95,128,147,1
2025-10-29,0.857,0.857,BUY_SPY,0.95,126,147,2
2025-10-30,0.537,0.537,BUY_SPY,0.95,79,147,3
2025-10-31,1.0,1.0,BUY_SPY,0.95,147,147,4
2025-11-03,1.0,1.0,BUY_SPY,0.95,147,147,5
2025-11-04,0.599,0.599,BUY_SPY,0.95,88,147,6
2025-11-05,0.537,0.537,BUY_SPY,0.95,79,147,7
2025-11-06,0.524,0.524,BUY_SPY,0.95,77,147,8
2025-11-07,0.973,0.973,BUY_SPY,0.95,143,147,9
2025-11-10,0.51,0.51,BUY_SPY,0.95,75,147,10
2025-11-11,1.0,1.0,BUY_SPY,0.95,147,147,11
2025-11-12,0.0,0.0,STAY_CASH,0.0,0,147,0
2025-11-13,0.0,0.0,STAY_CASH,0.0,0,147,0
2025-11-14,0.755,0.755,STAY_CASH,0.0,111,147,0
2025-11-17,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-11-18,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-11-19,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-11-20,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-11-21,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-11-24,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-11-25,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-11-26,1.0,1.0,BUY_SPY,0.95,147,147,0
2025-11-28,1.0,1.0,BUY_SPY,0.95,147,147,1
2025-12-01,1.0,1.0,BUY_SPY,0.95,147,147,2
2025-12-02,1.0,1.0,BUY_SPY,0.95,147,147,3
2025-12-03,1.0,1.0,BUY_SPY,0.95,147,147,4
2025-12-04,1.0,1.0,BUY_SPY,0.95,147,147,5
2025-12-05,1.0,1.0,BUY_SPY,0.95,147,147,6
2025-12-08,1.0,1.0,BUY_SPY,0.95,147,147,7
2025-12-09,0.483,0.483,BUY_SPY,0.95,71,147,8
2025-12-10,1.0,1.0,BUY_SPY,0.95,147,147,9
2025-12-11,0.463,0.463,BUY_SPY,0.95,68,147,10
2025-12-12,1.0,1.0,BUY_SPY,0.95,147,147,11
2025-12-15,0.0,0.0,STAY_CASH,0.0,0,147,0
2025-12-16,0.816,0.816,STAY_CASH,0.0,120,147,0
2025-12-17,0.993,0.993,STAY_CASH,0.0,146,147,0
2025-12-18,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-12-19,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-12-22,0.762,0.762,STAY_CASH,0.0,112,147,0
2025-12-23,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-12-24,0.925,0.925,STAY_CASH,0.0,136,147,0
2025-12-26,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-12-29,0.0,0.0,STAY_CASH,0.0,0,147,0
2025-12-30,0.0,0.0,STAY_CASH,0.0,0,147,0
2025-12-31,0.313,0.313,STAY_CASH,0.0,46,147,0
2026-01-02,0.0,0.0,STAY_CASH,0.0,0,147,0
2026-01-05,0.265,0.265,STAY_CASH,0.0,39,147,0
2026-01-06,0.245,0.245,STAY_CASH,0.0,36,147,0
2026-01-07,1.0,1.0,BUY_SPY,0.95,147,147,0
2026-01-08,1.0,1.0,BUY_SPY,0.95,147,147,1
2026-01-09,1.0,1.0,BUY_SPY,0.95,147,147,2
2026-01-12,1.0,1.0,BUY_SPY,0.95,147,147,3
2026-01-13,1.0,1.0,BUY_SPY,0.95,147,147,4
2026-01-14,1.0,1.0,BUY_SPY,0.95,147,147,5
2026-01-15,1.0,1.0,BUY_SPY,0.95,147,147,6
2026-01-16,0.898,0.898,BUY_SPY,0.95,132,147,7
2026-01-20,0.762,0.762,BUY_SPY,0.95,112,147,8
2026-01-21,1.0,1.0,BUY_SPY,0.95,147,147,9
2026-01-22,1.0,1.0,BUY_SPY,0.95,147,147,10
2026-01-23,1.0,1.0,BUY_SPY,0.95,147,147,11
2026-01-26,1.0,1.0,BUY_SPY,0.95,147,147,12
2026-01-27,0.687,0.687,BUY_SPY,0.95,101,147,13
2026-01-28,0.871,0.871,BUY_SPY,0.95,128,147,14
2026-01-29,0.571,0.571,BUY_SPY,0.95,84,147,15
2026-01-30,1.0,1.0,BUY_SPY,0.95,147,147,16
2026-02-02,0.0,0.0,STAY_CASH,0.0,0,147,0
2026-02-03,0.0,0.0,STAY_CASH,0.0,0,147,0
2026-02-04,0.612,0.612,STAY_CASH,0.0,90,147,0
2026-02-05,0.626,0.626,STAY_CASH,0.0,92,147,0
2026-02-06,0.966,0.966,STAY_CASH,0.0,142,147,0
2026-02-09,0.878,0.878,STAY_CASH,0.0,129,147,0
2026-02-10,0.878,0.878,STAY_CASH,0.0,129,147,0
2026-02-11,0.762,0.762,STAY_CASH,0.0,112,147,0
2026-02-12,1.0,1.0,STAY_CASH,0.0,147,147,0
2026-02-13,1.0,1.0,STAY_CASH,0.0,147,147,0
2026-02-17,0.0,0.0,STAY_CASH,0.0,0,147,0
2026-02-18,0.973,0.973,BUY_SPY,0.95,143,147,0
2026-02-19,0.0,0.0,BUY_SPY,0.95,0,147,1
2026-02-20,0.068,0.068,BUY_SPY,0.95,10,147,2
2026-02-23,0.0,0.0,BUY_SPY,0.95,0,147,3
2026-02-24,0.0,0.0,BUY_SPY,0.95,0,147,4
2026-02-25,0.0,0.0,BUY_SPY,0.95,0,147,5
2026-02-26,0.0,0.0,BUY_SPY,0.95,0,147,6
2026-02-27,0.0,0.0,BUY_SPY,0.95,0,147,7
2026-03-02,0.0,0.0,BUY_SPY,0.95,0,147,8
2026-03-03,0.0,0.0,BUY_SPY,0.95,0,147,9
2026-03-04,0.0,0.0,STAY_CASH,0.0,0,147,0
2026-03-05,0.313,0.313,STAY_CASH,0.0,46,147,0
2026-03-06,1.0,1.0,STAY_CASH,0.0,147,147,0
2026-03-09,0.19,0.19,STAY_CASH,0.0,28,147,0
2026-03-10,0.959,0.959,STAY_CASH,0.0,141,147,0
2026-03-11,1.0,1.0,STAY_CASH,0.0,147,147,0
2026-03-12,1.0,1.0,STAY_CASH,0.0,147,147,0
2026-03-13,1.0,1.0,STAY_CASH,0.0,147,147,0
2026-03-16,1.0,1.0,STAY_CASH,0.0,147,147,0
2026-03-17,1.0,1.0,STAY_CASH,0.0,147,147,0
2026-03-18,1.0,1.0,BUY_SPY,0.95,147,147,0
2026-03-19,0.0,0.0,BUY_SPY,0.95,0,147,1
2026-03-20,1.0,1.0,BUY_SPY,0.95,147,147,2
2026-03-23,0.993,0.993,BUY_SPY,0.95,146,147,3
2026-03-24,0.973,0.973,BUY_SPY,0.95,143,147,4
2026-03-25,0.306,0.306,BUY_SPY,0.95,45,147,5
2026-03-26,1.0,1.0,BUY_SPY,0.95,147,147,6
2026-03-27,1.0,1.0,BUY_SPY,0.95,147,147,7
2026-03-30,1.0,1.0,BUY_SPY,0.95,147,147,8
2026-03-31,1.0,1.0,BUY_SPY,0.95,147,147,9
2026-04-01,1.0,1.0,BUY_SPY,0.95,147,147,10
2026-04-02,0.0,0.0,STAY_CASH,0.0,0,147,0
2026-04-06,0.0,0.0,STAY_CASH,0.0,0,147,0
2026-04-07,0.0,0.0,STAY_CASH,0.0,0,147,0
2026-04-08,0.823,0.823,STAY_CASH,0.0,121,147,0
2026-04-09,1.0,1.0,STAY_CASH,0.0,147,147,0
2026-04-10,1.0,1.0,STAY_CASH,0.0,147,147,0
2026-04-13,1.0,1.0,STAY_CASH,0.0,147,147,0
2026-04-14,1.0,1.0,STAY_CASH,0.0,147,147,0
2026-04-15,1.0,1.0,STAY_CASH,0.0,147,147,0
2026-04-16,1.0,1.0,STAY_CASH,0.0,147,147,0
