core_preset,regime_ma_window,regime_high_vol,score_source,shape,weighting,exit_rank_floor,max_per_sector,core_gross,overlay_gross,cost_stress,holding_days,total_return_pct,cagr_pct,sharpe,max_drawdown_pct,alpha_vs_spy_pct,alpha_vs_qqq_pct,alpha_vs_blend_pct,holdout_alpha_vs_qqq_pct,holdout_alpha_vs_blend_pct,turnover_pct,estimated_cost_pct,max_single_name_weight,avg_effective_overlay_names,max_sector_overlay_weight,top_ticker_overlay_contribution_share,top_ticker_overlay_contributor,paper_ready,year_alpha_concentration_pass,single_name_weight_cap_pass,top_ticker_contribution_pass,holdout_2023_2026_vs_qqq_pass,holdout_2023_2026_vs_blend_pass,stress_levels,stress_min_alpha_vs_spy_pct,stress_min_alpha_vs_qqq_pct,stress_min_alpha_vs_blend_pct,stress_all_gates_pass,robust_promotion_candidate
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top3,sticky_score,0.8,2,0.55,0.7,2.0,10,8407.2,31.32,1.271,-28.47,7671.73,6890.41,7359.2,213.25,239.02,10256.26,20.5125,0.35,2.683,0.6682,0.178,NVDA,True,True,True,True,True,True,"2.0,3.0,5.0",5422.21,4640.89,5109.68,True,True
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top3,score,0.8,2,0.55,0.7,2.0,10,8328.92,31.24,1.25,-28.59,7593.45,6812.12,7280.92,224.01,249.78,14601.1,29.2022,0.35,2.402,0.6809,0.202,NVDA,True,True,True,True,True,True,"2.0,3.0,5.0",4610.94,3829.62,4298.42,True,True
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top3,score,0.8,2,0.65,0.6,2.0,10,7709.21,30.63,1.26,-30.52,6973.74,6192.41,6661.21,188.23,214.0,13362.65,26.7253,0.35,2.354,0.5839,0.203,NVDA,True,True,True,True,True,True,"2.0,3.0,5.0",4402.04,3620.72,4089.51,True,True
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top3,sticky_score,0.8,2,0.55,0.7,3.0,10,7580.01,30.5,1.244,-28.57,6844.53,6063.21,6532.0,204.28,230.05,10256.26,30.7688,0.35,2.683,0.6682,0.178,NVDA,True,True,True,True,True,True,"2.0,3.0,5.0",5422.21,4640.89,5109.68,True,True
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top3,score,0.8,2,0.55,0.7,3.0,10,7187.88,30.08,1.212,-28.68,6452.41,5671.08,6139.88,211.26,237.03,14601.1,43.8033,0.35,2.402,0.6809,0.202,NVDA,True,True,True,True,True,True,"2.0,3.0,5.0",4610.94,3829.62,4298.42,True,True
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top3,score,0.8,2,0.65,0.6,3.0,10,6736.27,29.57,1.224,-30.61,6000.8,5219.47,5688.27,177.56,203.33,13362.65,40.0879,0.35,2.354,0.5839,0.203,NVDA,True,True,True,True,True,True,"2.0,3.0,5.0",4402.04,3620.72,4089.51,True,True
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top3,sticky_score,0.8,2,0.55,0.7,5.0,10,6157.69,28.87,1.189,-28.77,5422.21,4640.89,5109.68,186.86,212.64,10256.26,51.2813,0.35,2.683,0.6682,0.178,NVDA,True,True,True,True,True,True,"2.0,3.0,5.0",5422.21,4640.89,5109.68,True,True
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top3,score,0.8,2,0.55,0.7,5.0,10,5346.42,27.78,1.136,-28.88,4610.94,3829.62,4298.42,186.77,212.54,14601.1,73.0055,0.35,2.402,0.6809,0.202,NVDA,True,True,True,True,True,True,"2.0,3.0,5.0",4610.94,3829.62,4298.42,True,True
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top3,score,0.8,2,0.65,0.6,5.0,10,5137.51,27.47,1.152,-30.8,4402.04,3620.72,4089.51,157.0,182.78,13362.65,66.8132,0.35,2.354,0.5839,0.203,NVDA,True,True,True,True,True,True,"2.0,3.0,5.0",4402.04,3620.72,4089.51,True,True
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,score,0.7,1,0.55,0.7,2.0,10,7774.7,30.7,1.28,-32.63,7039.23,6257.9,6726.7,110.74,136.51,21090.54,42.1811,0.35,2.256,0.35,0.156,TSLA,True,True,True,True,True,True,"2.0,3.0,5.0",3372.23,2590.91,3059.7,False,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top3,sticky_score,0.8,2,0.65,0.6,2.0,10,7671.52,30.59,1.276,-30.5,6936.05,6154.73,6623.52,178.21,203.98,9206.43,18.4129,0.35,2.645,0.5727,0.174,NVDA,True,True,True,True,True,True,2.0,6936.05,6154.73,6623.52,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top3,vol_score,0.8,2,0.55,0.7,2.0,10,7473.74,30.39,1.257,-28.64,6738.27,5956.94,6425.74,201.77,227.54,15118.21,30.2364,0.35,2.432,0.6818,0.198,NVDA,True,True,True,True,True,True,2.0,6738.27,5956.94,6425.74,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top3,equal,0.8,2,0.55,0.7,2.0,10,7350.42,30.25,1.286,-27.72,6614.94,5833.62,6302.41,202.86,228.63,8143.33,16.2867,0.2333,2.993,0.4667,0.187,NVDA,True,True,True,True,True,True,2.0,6614.94,5833.62,6302.41,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,score,0.7,1,0.65,0.6,2.0,10,7212.48,30.1,1.28,-33.57,6477.0,5695.68,6164.47,108.05,133.82,19527.26,39.0545,0.35,2.187,0.35,0.16,TSLA,True,True,True,True,True,True,2.0,6477.0,5695.68,6164.47,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,vol_score,0.7,1,0.55,0.7,2.0,10,6794.44,29.64,1.26,-32.88,6058.97,5277.64,5746.44,109.26,135.03,21016.68,42.0334,0.35,2.266,0.35,0.158,TSLA,True,True,True,True,True,True,2.0,6058.97,5277.64,5746.44,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,sticky_score,0.7,1,0.55,0.7,2.0,10,6732.58,29.56,1.289,-32.32,5997.11,5215.79,5684.58,61.72,87.49,13579.55,27.1591,0.35,2.744,0.35,0.165,TSLA,True,True,True,True,True,True,2.0,5997.11,5215.79,5684.58,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top3,score,0.7,2,0.65,0.6,2.0,10,6682.46,29.51,1.218,-33.87,5946.99,5165.67,5634.46,193.53,219.3,12737.83,25.4757,0.35,2.297,0.5896,0.145,NVDA,True,True,True,True,True,True,2.0,5946.99,5165.67,5634.46,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top3,equal,0.8,2,0.65,0.6,2.0,10,6673.3,29.5,1.285,-30.05,5937.82,5156.5,5625.29,173.91,199.68,7190.0,14.38,0.2,2.993,0.4,0.184,NVDA,True,True,True,True,True,True,2.0,5937.82,5156.5,5625.29,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top3,score,0.7,2,0.55,0.7,2.0,10,6673.17,29.49,1.187,-32.71,5937.69,5156.37,5625.16,227.47,253.24,13839.49,27.679,0.35,2.34,0.6878,0.145,NVDA,True,True,True,True,True,True,2.0,5937.69,5156.37,5625.16,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top3,vol_score,0.8,2,0.65,0.6,2.0,10,6531.97,29.33,1.252,-31.3,5796.49,5015.17,5483.96,166.66,192.44,14191.94,28.3839,0.35,2.363,0.5864,0.201,NVDA,True,True,True,True,True,True,2.0,5796.49,5015.17,5483.96,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive,top3,sticky_score,0.8,2,0.75,0.5,2.0,10,6513.95,29.31,1.277,-30.91,5778.47,4997.15,5465.94,143.5,169.27,8055.42,16.1108,0.3344,2.624,0.4773,0.17,NVDA,True,True,True,True,True,True,2.0,5778.47,4997.15,5465.94,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive,top3,score,0.8,2,0.75,0.5,2.0,10,6470.44,29.25,1.258,-30.96,5734.96,4953.64,5422.44,150.36,176.13,11801.7,23.6034,0.35,2.327,0.4866,0.199,NVDA,True,True,True,True,True,True,2.0,5734.96,4953.64,5422.44,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,equal,0.7,1,0.55,0.7,2.0,10,6246.07,28.98,1.291,-30.95,5510.6,4729.27,5198.07,51.52,77.29,10430.0,20.86,0.2333,2.993,0.2333,0.141,TSLA,True,True,True,True,True,True,2.0,5510.6,4729.27,5198.07,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,sticky_score,0.7,1,0.65,0.6,2.0,10,6206.69,28.93,1.281,-33.73,5471.22,4689.9,5158.69,59.96,85.73,12106.42,24.2128,0.35,2.704,0.35,0.169,TSLA,True,True,True,True,True,True,2.0,5471.22,4689.9,5158.69,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,score,0.7,1,0.75,0.5,2.0,10,6201.43,28.92,1.278,-32.88,5465.96,4684.64,5153.43,91.5,117.27,17455.75,34.9115,0.35,2.12,0.35,0.158,TSLA,True,True,True,True,True,True,2.0,5465.96,4684.64,5153.43,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive,top3,score,0.7,2,0.75,0.5,2.0,10,5965.2,28.62,1.235,-33.75,5229.72,4448.4,4917.19,154.45,180.22,11330.88,22.6618,0.35,2.265,0.4913,0.141,NVDA,True,True,True,True,True,True,2.0,5229.72,4448.4,4917.19,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top3,vol_score,0.7,2,0.55,0.7,2.0,10,5836.79,28.45,1.183,-32.5,5101.31,4319.99,4788.78,204.22,229.99,14099.61,28.1992,0.35,2.377,0.691,0.132,NVDA,True,True,True,True,True,True,2.0,5101.31,4319.99,4788.78,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,equal,0.7,1,0.65,0.6,2.0,10,5785.3,28.38,1.284,-32.49,5049.82,4268.5,4737.29,49.02,74.79,9110.0,18.22,0.2,2.993,0.2,0.139,TSLA,True,True,True,True,True,True,2.0,5049.82,4268.5,4737.29,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive,top3,equal,0.8,2,0.75,0.5,2.0,10,5696.29,28.26,1.28,-30.47,4960.81,4179.49,4648.28,140.95,166.73,6236.67,12.4733,0.1667,2.993,0.3333,0.18,NVDA,True,True,True,True,True,True,2.0,4960.81,4179.49,4648.28,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,vol_score,0.7,1,0.65,0.6,2.0,10,5561.31,28.08,1.233,-33.76,4825.84,4044.52,4513.31,93.52,119.29,19589.65,39.1793,0.35,2.175,0.35,0.146,TSLA,True,True,True,True,True,True,2.0,4825.84,4044.52,4513.31,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top3,vol_score,0.7,2,0.65,0.6,2.0,10,5433.84,27.9,1.202,-33.66,4698.37,3917.05,4385.84,169.96,195.73,13186.44,26.3729,0.35,2.305,0.5922,0.131,NVDA,True,True,True,True,True,True,2.0,4698.37,3917.05,4385.84,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive,top3,vol_score,0.8,2,0.75,0.5,2.0,10,5427.11,27.89,1.244,-31.65,4691.64,3910.31,4379.11,134.79,160.56,12660.77,25.3215,0.35,2.323,0.4887,0.203,NVDA,True,True,True,True,True,True,2.0,4691.64,3910.31,4379.11,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,sticky_score,0.7,1,0.75,0.5,2.0,10,5351.6,27.78,1.271,-33.33,4616.13,3834.81,4303.6,52.69,78.47,10594.23,21.1885,0.35,2.667,0.35,0.168,TSLA,True,True,True,True,True,True,2.0,4616.13,3834.81,4303.6,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top3,sticky_score,0.7,2,0.65,0.6,2.0,10,5332.87,27.76,1.177,-33.74,4597.4,3816.08,4284.87,175.97,201.74,8391.49,16.783,0.35,2.636,0.5727,0.137,NVDA,True,True,True,True,True,True,2.0,4597.4,3816.08,4284.87,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,equal,0.7,1,0.75,0.5,2.0,10,5042.56,27.33,1.276,-32.25,4307.09,3525.77,3994.56,42.31,68.08,7790.0,15.58,0.1667,2.993,0.1667,0.136,TSLA,True,True,True,True,True,True,2.0,4307.09,3525.77,3994.56,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top3,score,0.7,1,0.55,0.7,2.0,10,4876.35,27.07,1.171,-32.57,4140.88,3359.55,3828.35,98.89,124.66,14326.99,28.654,0.35,2.329,0.35,0.079,AMD,True,True,True,True,True,True,2.0,4140.88,3359.55,3828.35,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top5,sticky_score,0.8,2,0.55,0.7,2.0,10,4859.14,27.04,1.202,-33.45,4123.67,3342.35,3811.14,82.49,108.26,10728.01,21.456,0.35,4.388,0.6124,0.143,NVDA,True,True,True,True,True,True,2.0,4123.67,3342.35,3811.14,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive,top3,sticky_score,0.7,2,0.75,0.5,2.0,10,4846.33,27.02,1.194,-33.62,4110.86,3329.54,3798.33,142.03,167.8,7375.0,14.75,0.3344,2.611,0.4773,0.133,NVDA,True,True,True,True,True,True,2.0,4110.86,3329.54,3798.33,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top3,score,0.7,1,0.65,0.6,2.0,10,4792.92,26.94,1.184,-34.17,4057.44,3276.12,3744.91,86.93,112.7,13179.86,26.3597,0.35,2.281,0.35,0.083,AMD,True,True,True,True,True,True,2.0,4057.44,3276.12,3744.91,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top5,equal,0.8,2,0.55,0.7,2.0,10,4691.41,26.78,1.238,-32.46,3955.94,3174.61,3643.41,70.13,95.9,8764.0,17.528,0.14,4.988,0.28,0.153,NVDA,True,True,True,True,True,True,2.0,3955.94,3174.61,3643.41,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive,top3,vol_score,0.7,2,0.75,0.5,2.0,10,4686.94,26.77,1.206,-33.58,3951.46,3170.14,3638.93,138.62,164.39,11870.23,23.7405,0.35,2.251,0.4935,0.127,NVDA,True,True,True,True,True,True,2.0,3951.46,3170.14,3638.93,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,score,0.7,2,0.65,0.6,2.0,10,4665.21,26.73,1.148,-31.47,3929.74,3148.41,3617.21,166.79,192.56,19302.47,38.6049,0.35,2.21,0.5897,0.146,TSLA,True,True,True,True,True,True,2.0,3929.74,3148.41,3617.21,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top5,sticky_score,0.8,2,0.65,0.6,2.0,10,4662.15,26.73,1.206,-34.98,3926.68,3145.35,3614.15,75.23,101.0,9486.7,18.9734,0.3123,4.387,0.5249,0.14,NVDA,True,True,True,True,True,True,2.0,3926.68,3145.35,3614.15,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,score,0.7,2,0.55,0.7,2.0,10,4661.19,26.73,1.123,-35.14,3925.72,3144.39,3613.19,174.41,200.18,20750.05,41.5001,0.35,2.274,0.6877,0.142,TSLA,True,True,True,True,True,True,2.0,3925.72,3144.39,3613.19,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top3,sticky_score,0.7,1,0.65,0.6,2.0,10,4598.55,26.62,1.194,-34.54,3863.07,3081.75,3550.55,85.96,111.73,8619.94,17.2399,0.35,2.633,0.35,0.083,AMD,True,True,True,True,True,True,2.0,3863.07,3081.75,3550.55,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top3,vol_score,0.7,1,0.55,0.7,2.0,10,4547.73,26.54,1.18,-31.97,3812.26,3030.93,3499.73,86.51,112.28,14790.62,29.5812,0.35,2.357,0.35,0.079,AMD,True,True,True,True,True,True,2.0,3812.26,3030.93,3499.73,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top5,equal,0.8,2,0.65,0.6,2.0,10,4503.72,26.47,1.235,-34.08,3768.25,2986.93,3455.72,64.78,90.55,7752.0,15.504,0.12,4.988,0.24,0.15,NVDA,True,True,True,True,True,True,2.0,3768.25,2986.93,3455.72,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,vol_score,0.7,1,0.75,0.5,2.0,10,4471.51,26.41,1.21,-33.01,3736.03,2954.71,3423.5,70.39,96.17,17698.88,35.3978,0.35,2.077,0.35,0.138,TSLA,True,True,True,True,True,True,2.0,3736.03,2954.71,3423.5,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive,top3,score,0.7,1,0.75,0.5,2.0,10,4406.91,26.3,1.194,-34.06,3671.44,2890.11,3358.91,68.94,94.71,11718.8,23.4376,0.35,2.249,0.35,0.082,AMD,True,True,True,True,True,True,2.0,3671.44,2890.11,3358.91,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top3,vol_score,0.7,1,0.65,0.6,2.0,10,4263.54,26.05,1.18,-33.86,3528.07,2746.74,3215.54,74.6,100.37,13768.6,27.5372,0.35,2.279,0.35,0.069,AMD,True,True,True,True,True,True,2.0,3528.07,2746.74,3215.54,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,score,0.7,2,0.75,0.5,2.0,10,4249.69,26.03,1.161,-31.18,3514.22,2732.89,3201.69,140.81,166.58,17264.39,34.5288,0.35,2.15,0.4914,0.146,TSLA,True,True,True,True,True,True,2.0,3514.22,2732.89,3201.69,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top3,equal,0.7,2,0.55,0.7,2.0,10,4233.27,26.0,1.143,-30.7,3497.8,2716.48,3185.27,192.5,218.27,6883.33,13.7667,0.2333,2.993,0.4667,0.126,NVDA,True,True,True,True,True,True,2.0,3497.8,2716.48,3185.27,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive,top5,sticky_score,0.8,2,0.75,0.5,2.0,10,4207.37,25.95,1.207,-34.73,3471.9,2690.57,3159.37,63.53,89.3,8243.5,16.487,0.2603,4.387,0.4374,0.137,NVDA,True,True,True,True,True,True,2.0,3471.9,2690.57,3159.37,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive,top3,sticky_score,0.7,1,0.75,0.5,2.0,10,4204.43,25.95,1.2,-34.46,3468.96,2687.63,3156.43,69.9,95.67,7565.16,15.1303,0.35,2.611,0.35,0.081,AMD,True,True,True,True,True,True,2.0,3468.96,2687.63,3156.43,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top3,equal,0.7,2,0.65,0.6,2.0,10,4181.1,25.9,1.16,-32.53,3445.63,2664.31,3133.1,165.6,191.37,6076.67,12.1533,0.2,2.993,0.4,0.124,NVDA,True,True,True,True,True,True,2.0,3445.63,2664.31,3133.1,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,sticky_score,0.7,2,0.55,0.7,2.0,10,4156.06,25.86,1.116,-38.32,3420.59,2639.26,3108.06,103.5,129.27,13335.19,26.6704,0.35,2.766,0.6682,0.17,TSLA,True,True,True,True,True,True,2.0,3420.59,2639.26,3108.06,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,sticky_score,0.7,2,0.65,0.6,2.0,10,4129.32,25.81,1.133,-34.3,3393.85,2612.53,3081.32,99.11,124.88,11930.04,23.8601,0.3356,2.736,0.5727,0.172,TSLA,True,True,True,True,True,True,2.0,3393.85,2612.53,3081.32,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive,top5,equal,0.8,2,0.75,0.5,2.0,10,4071.3,25.7,1.23,-33.9,3335.83,2554.5,3023.3,55.11,80.88,6740.0,13.48,0.1,4.988,0.2,0.147,NVDA,True,True,True,True,True,True,2.0,3335.83,2554.5,3023.3,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top5,score,0.8,2,0.55,0.7,2.0,10,3989.7,25.55,1.136,-33.74,3254.22,2472.9,2941.69,63.08,88.85,15241.1,30.4822,0.3144,4.003,0.6124,0.156,NVDA,True,True,True,True,True,True,2.0,3254.22,2472.9,2941.69,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,vol_score,0.7,2,0.55,0.7,2.0,10,3983.9,25.54,1.094,-36.18,3248.43,2467.11,2935.9,160.23,186.0,20773.46,41.5469,0.35,2.279,0.69,0.142,TSLA,True,True,True,True,True,True,2.0,3248.43,2467.11,2935.9,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top5,score,0.8,2,0.65,0.6,2.0,10,3914.41,25.41,1.146,-35.23,3178.94,2397.61,2866.41,58.92,84.69,13475.59,26.9512,0.2695,4.003,0.5249,0.153,NVDA,True,True,True,True,True,True,2.0,3178.94,2397.61,2866.41,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive,top3,equal,0.7,2,0.75,0.5,2.0,10,3881.54,25.34,1.174,-32.54,3146.07,2364.74,2833.54,134.58,160.35,5270.0,10.54,0.1667,2.993,0.3333,0.121,NVDA,True,True,True,True,True,True,2.0,3146.07,2364.74,2833.54,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top3,vol_score,0.8,1,0.65,0.6,2.0,10,3838.34,25.26,1.138,-35.95,3102.86,2321.54,2790.33,67.04,92.81,14707.43,29.4149,0.35,2.336,0.35,0.141,NFLX,True,True,True,True,True,True,2.0,3102.86,2321.54,2790.33,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive,top3,vol_score,0.7,1,0.75,0.5,2.0,10,3821.87,25.23,1.18,-33.94,3086.4,2305.07,2773.87,62.91,88.68,12349.22,24.6984,0.35,2.214,0.35,0.071,NFLX,True,True,True,True,True,True,2.0,3086.4,2305.07,2773.87,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,vol_score,0.7,2,0.65,0.6,2.0,10,3814.25,25.21,1.11,-32.45,3078.78,2297.45,2766.25,142.66,168.43,19377.83,38.7557,0.35,2.194,0.5926,0.133,TSLA,True,True,True,True,True,True,2.0,3078.78,2297.45,2766.25,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,sticky_score,0.7,2,0.75,0.5,2.0,10,3770.35,25.13,1.141,-33.17,3034.88,2253.55,2722.35,85.42,111.19,10408.23,20.8165,0.307,2.707,0.4773,0.171,TSLA,True,True,True,True,True,True,2.0,3034.88,2253.55,2722.35,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,equal,0.7,2,0.65,0.6,2.0,10,3641.25,24.87,1.11,-36.34,2905.78,2124.46,2593.25,80.49,106.26,8650.0,17.3,0.2,2.993,0.4,0.15,TSLA,True,True,True,True,True,True,2.0,2905.78,2124.46,2593.25,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top5,sticky_score,0.7,2,0.55,0.7,2.0,10,3617.5,24.82,1.131,-33.45,2882.02,2100.7,2569.49,89.86,115.63,9602.3,19.2046,0.3098,4.368,0.6124,0.119,NVDA,True,True,True,True,True,True,2.0,2882.02,2100.7,2569.49,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,equal,0.7,2,0.55,0.7,2.0,10,3617.32,24.82,1.09,-40.3,2881.85,2100.53,2569.32,87.22,112.99,9916.67,19.8333,0.2333,2.993,0.4667,0.153,TSLA,True,True,True,True,True,True,2.0,2881.85,2100.53,2569.32,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive,top5,score,0.8,2,0.75,0.5,2.0,10,3615.46,24.81,1.153,-34.94,2879.98,2098.66,2567.45,50.41,76.18,11710.08,23.4202,0.2246,4.003,0.4374,0.149,NVDA,True,True,True,True,True,True,2.0,2879.98,2098.66,2567.45,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top5,score,0.7,2,0.65,0.6,2.0,10,3609.95,24.8,1.129,-35.23,2874.47,2093.15,2561.95,65.03,90.8,12639.56,25.2791,0.3105,3.91,0.5249,0.108,NVDA,True,True,True,True,True,True,2.0,2874.47,2093.15,2561.95,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top5,score,0.7,2,0.55,0.7,2.0,10,3606.45,24.8,1.115,-33.74,2870.98,2089.66,2558.45,70.71,96.48,14313.08,28.6262,0.35,3.911,0.6124,0.11,NVDA,True,True,True,True,True,True,2.0,2870.98,2089.66,2558.45,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top5,sticky_score,0.7,2,0.65,0.6,2.0,10,3606.29,24.8,1.143,-34.98,2870.82,2089.49,2558.29,80.59,106.36,8464.92,16.9298,0.2682,4.368,0.5249,0.116,NVDA,True,True,True,True,True,True,2.0,2870.82,2089.49,2558.29,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive,top3,vol_score,0.8,1,0.75,0.5,2.0,10,3577.05,24.73,1.154,-35.38,2841.58,2060.26,2529.05,55.37,81.14,13127.35,26.2547,0.35,2.29,0.35,0.14,NFLX,True,True,True,True,True,True,2.0,2841.58,2060.26,2529.05,True,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive,top5,vol_score,0.8,2,0.55,0.7,2.0,10,3510.95,24.6,1.134,-33.5,2775.48,1994.16,2462.95,54.32,80.09,16845.9,33.6918,0.35,3.854,0.6124,0.137,NVDA,True,True,True,True,True,True,2.0,2775.48,1994.16,2462.95,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive,top5,vol_score,0.8,2,0.65,0.6,2.0,10,3498.82,24.57,1.144,-35.01,2763.35,1982.03,2450.82,51.78,77.55,14868.96,29.7379,0.3499,3.85,0.5249,0.134,NVDA,True,True,True,True,True,True,2.0,2763.35,1982.03,2450.82,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,vol_score,0.7,2,0.75,0.5,2.0,10,3447.99,24.46,1.118,-31.1,2712.52,1931.2,2399.99,110.66,136.44,17562.02,35.124,0.35,2.097,0.495,0.126,TSLA,True,True,True,True,True,True,2.0,2712.52,1931.2,2399.99,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,equal,0.7,2,0.75,0.5,2.0,10,3447.19,24.46,1.127,-33.83,2711.72,1930.39,2399.19,69.21,94.98,7383.33,14.7667,0.1667,2.993,0.3333,0.146,TSLA,True,True,True,True,True,True,2.0,2711.72,1930.39,2399.19,True,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,score,0.8,1,0.65,0.6,2.0,10,3445.69,24.46,1.083,-30.22,2710.21,1928.89,2397.68,0.33,26.1,21790.43,43.5809,0.35,2.266,0.35,0.157,AMD,True,True,True,True,True,True,2.0,2710.21,1928.89,2397.68,True,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive,top5,score,0.7,2,0.75,0.5,2.0,10,3402.04,24.36,1.141,-34.94,2666.57,1885.25,2354.04,55.23,81.0,10962.24,21.9245,0.2587,3.91,0.4374,0.105,NVDA,True,True,True,True,True,True,2.0,2666.57,1885.25,2354.04,True,False
