core_preset,tqqq_weight,overlay_gross,score_source,shape,max_per_sector,earnings_blackout_days,holding_days,drawdown_circuit_breaker,cost_stress,total_return_pct,cagr_pct,sharpe,max_drawdown_pct,holdout_return_pct,holdout_alpha_vs_qqq_pct,holdout_alpha_vs_blend_pct,turnover_pct,alpha_vs_spy_pct,alpha_vs_qqq_pct,alpha_vs_blend_pct,tqqq_stress_row_gate_pass,stress_cost_levels,stress_has_required_costs,stress_all_gates_pass,stress_min_alpha_vs_spy_pct,stress_min_alpha_vs_qqq_pct,stress_min_alpha_vs_blend_pct,stress_min_holdout_alpha_vs_qqq_pct,stress_min_holdout_alpha_vs_blend_pct,robust_cost_stress_pass,robustness_score,drawdown_penalty,turnover_penalty,instability_penalty,paper_ready
tqqq_enhanced,0.2,0.5,regime_adaptive,top5,1,5,10,0.0,5.0,4083.5,25.73,1.139,-34.67,191.39,39.28,69.4,10202.62,3320.75,2458.69,2975.93,True,"2.0,3.0,5.0",True,True,3320.75,2458.69,2975.93,39.28,69.4,True,0.4921,0.3868,0.2601,0.0,True
tqqq_enhanced,0.2,0.5,regime_adaptive,top5,1,5,20,0.0,2.0,5275.75,27.6,1.199,-27.06,187.72,51.39,76.68,6839.41,4540.28,3758.96,4227.75,True,"2.0,3.0,5.0",True,True,3557.83,2776.5,3245.3,40.83,66.11,True,1.0246,0.0824,0.092,0.0,True
tqqq_enhanced,0.2,0.5,regime_adaptive,top5,1,5,20,0.0,3.0,4926.23,27.07,1.181,-27.17,184.16,47.83,73.11,6839.41,4190.76,3409.44,3878.23,True,"2.0,3.0,5.0",True,True,3557.83,2776.5,3245.3,40.83,66.11,True,1.0022,0.0868,0.092,0.0,True
tqqq_enhanced,0.2,0.5,regime_adaptive,top5,1,5,20,0.0,5.0,4293.3,26.03,1.144,-27.39,177.16,40.83,66.11,6839.41,3557.83,2776.5,3245.3,True,"2.0,3.0,5.0",True,True,3557.83,2776.5,3245.3,40.83,66.11,True,0.9564,0.0956,0.092,0.0,True
tqqq_enhanced,0.2,0.5,regime_adaptive,top5,2,5,10,0.0,2.0,7159.69,30.05,1.277,-34.02,320.59,168.48,198.59,9814.22,6396.94,5534.88,6052.12,True,"2.0,3.0,5.0",True,True,4555.53,3693.46,4210.7,147.29,177.41,True,0.6755,0.3608,0.2407,0.0,True
tqqq_enhanced,0.2,0.5,regime_adaptive,top5,2,5,10,0.0,3.0,6485.53,29.27,1.25,-34.12,313.41,161.3,191.42,9814.22,5722.78,4860.72,5377.96,True,"2.0,3.0,5.0",True,True,4555.53,3693.46,4210.7,147.29,177.41,True,0.6445,0.3648,0.2407,0.0,True
tqqq_enhanced,0.2,0.5,regime_adaptive,top5,2,5,10,0.0,5.0,5318.28,27.73,1.197,-34.33,299.41,147.29,177.41,9814.22,4555.53,3693.46,4210.7,True,"2.0,3.0,5.0",True,True,4555.53,3693.46,4210.7,147.29,177.41,True,0.5831,0.3732,0.2407,0.0,True
tqqq_enhanced,0.2,0.5,regime_adaptive,top5,2,5,20,0.0,2.0,6831.05,29.6,1.225,-28.12,287.85,151.52,176.8,6705.49,6095.58,5314.25,5783.05,True,"2.0,3.0,5.0",True,True,4854.62,4073.3,4542.09,137.71,162.99,True,1.0149,0.1248,0.0853,0.0,True
tqqq_enhanced,0.2,0.5,regime_adaptive,top5,2,5,20,0.0,3.0,6390.2,29.08,1.208,-28.35,283.19,146.86,172.15,6705.49,5654.73,4873.41,5342.2,True,"2.0,3.0,5.0",True,True,4854.62,4073.3,4542.09,137.71,162.99,True,0.9887,0.134,0.0853,0.0,True
tqqq_enhanced,0.2,0.5,regime_adaptive,top5,2,5,20,0.0,5.0,5590.09,28.04,1.174,-28.81,274.03,137.71,162.99,6705.49,4854.62,4073.3,4542.09,True,"2.0,3.0,5.0",True,True,4854.62,4073.3,4542.09,137.71,162.99,True,0.9363,0.1524,0.0853,0.0,True
tqqq_enhanced,0.3,0.25,factor_walkforward,top3,1,5,10,0.0,2.0,1656.77,19.21,1.057,-30.92,140.55,-11.57,18.55,11275.16,894.02,31.95,549.19,True,"2.0,3.0,5.0",True,True,392.18,-469.88,47.35,-22.38,7.73,False,0.5064,0.2368,0.3138,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top3,1,5,10,0.0,3.0,1470.48,18.4,1.02,-31.32,136.89,-15.23,14.89,11275.16,707.73,-154.33,362.91,True,"2.0,3.0,5.0",True,True,392.18,-469.88,47.35,-22.38,7.73,False,0.4534,0.2528,0.3138,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top3,1,5,10,0.0,5.0,1154.93,16.78,0.944,-32.1,129.73,-22.38,7.73,11275.16,392.18,-469.88,47.35,True,"2.0,3.0,5.0",True,True,392.18,-469.88,47.35,-22.38,7.73,False,0.3462,0.284,0.3138,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top3,1,5,20,0.0,2.0,1647.32,19.12,1.052,-28.79,140.94,4.62,29.9,6085.23,911.85,130.52,599.32,True,"2.0,3.0,5.0",True,True,623.11,-158.21,310.58,-1.36,23.93,False,0.8461,0.1516,0.0543,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top3,1,5,20,0.0,3.0,1545.26,18.68,1.032,-29.03,138.94,2.61,27.89,6085.23,809.79,28.47,497.26,True,"2.0,3.0,5.0",True,True,623.11,-158.21,310.58,-1.36,23.93,False,0.8165,0.1612,0.0543,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top3,1,5,20,0.0,5.0,1358.59,17.81,0.991,-29.49,134.97,-1.36,23.93,6085.23,623.11,-158.21,310.58,True,"2.0,3.0,5.0",True,True,623.11,-158.21,310.58,-1.36,23.93,False,0.7571,0.1796,0.0543,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top3,2,5,10,0.0,2.0,1807.41,19.81,1.065,-34.22,159.09,6.98,37.1,11146.09,1044.67,182.6,699.84,True,"2.0,3.0,5.0",True,True,505.0,-357.06,160.18,-3.32,26.8,False,0.3889,0.3688,0.3073,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top3,2,5,10,0.0,3.0,1607.33,19.0,1.029,-34.58,155.61,3.5,33.62,11146.09,844.58,-17.49,499.75,True,"2.0,3.0,5.0",True,True,505.0,-357.06,160.18,-3.32,26.8,False,0.3385,0.3832,0.3073,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top3,2,5,10,0.0,5.0,1267.75,17.4,0.955,-35.3,148.79,-3.32,26.8,11146.09,505.0,-357.06,160.18,True,"2.0,3.0,5.0",True,True,505.0,-357.06,160.18,-3.32,26.8,False,0.2357,0.412,0.3073,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top3,2,5,20,0.0,2.0,1707.48,19.37,1.048,-30.5,155.05,18.72,44.01,5999.94,972.01,190.69,659.48,True,"2.0,3.0,5.0",True,True,677.16,-104.16,364.63,13.14,38.43,False,0.778,0.22,0.05,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top3,2,5,20,0.0,3.0,1603.35,18.94,1.028,-30.71,153.18,16.85,42.13,5999.94,867.88,86.55,555.35,True,"2.0,3.0,5.0",True,True,677.16,-104.16,364.63,13.14,38.43,False,0.7496,0.2284,0.05,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top3,2,5,20,0.0,5.0,1412.63,18.08,0.989,-31.14,149.47,13.14,38.43,5999.94,677.16,-104.16,364.63,True,"2.0,3.0,5.0",True,True,677.16,-104.16,364.63,13.14,38.43,False,0.6934,0.2456,0.05,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top5,1,5,10,0.0,2.0,1582.05,18.89,1.063,-29.34,136.83,-15.28,14.83,11342.46,819.3,-42.76,474.48,True,"2.0,3.0,5.0",True,True,336.37,-525.69,-8.46,-26.51,3.61,False,0.5723,0.1736,0.3171,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top5,1,5,10,0.0,3.0,1402.67,18.08,1.024,-29.73,133.03,-19.09,11.03,11342.46,639.92,-222.14,295.1,True,"2.0,3.0,5.0",True,True,336.37,-525.69,-8.46,-26.51,3.61,False,0.5177,0.1892,0.3171,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top5,1,5,10,0.0,5.0,1099.12,16.45,0.946,-30.51,125.6,-26.51,3.61,11342.46,336.37,-525.69,-8.46,True,"2.0,3.0,5.0",True,True,336.37,-525.69,-8.46,-26.51,3.61,False,0.4085,0.2204,0.3171,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top5,1,5,20,0.0,2.0,1626.85,19.04,1.06,-29.29,154.1,17.78,43.06,6161.85,891.38,110.05,578.85,True,"2.0,3.0,5.0",True,True,603.13,-178.19,290.6,11.46,36.74,False,0.8303,0.1716,0.0581,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top5,1,5,20,0.0,3.0,1524.9,18.59,1.039,-29.52,151.98,15.66,40.94,6161.85,789.42,8.1,476.89,True,"2.0,3.0,5.0",True,True,603.13,-178.19,290.6,11.46,36.74,False,0.8001,0.1808,0.0581,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top5,1,5,20,0.0,5.0,1338.6,17.71,0.997,-30.02,147.79,11.46,36.74,6161.85,603.13,-178.19,290.6,True,"2.0,3.0,5.0",True,True,603.13,-178.19,290.6,11.46,36.74,False,0.7381,0.2008,0.0581,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top5,2,5,10,0.0,2.0,1727.2,19.5,1.08,-29.88,142.74,-9.38,20.74,11171.46,964.45,102.39,619.62,True,"2.0,3.0,5.0",True,True,446.55,-415.51,101.72,-19.93,10.19,False,0.5762,0.1952,0.3086,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top5,2,5,10,0.0,3.0,1535.13,18.69,1.042,-30.29,139.17,-12.94,17.17,11171.46,772.38,-89.68,427.56,True,"2.0,3.0,5.0",True,True,446.55,-415.51,101.72,-19.93,10.19,False,0.5218,0.2116,0.3086,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top5,2,5,10,0.0,5.0,1209.3,17.08,0.966,-31.09,132.19,-19.93,10.19,11171.46,446.55,-415.51,101.72,True,"2.0,3.0,5.0",True,True,446.55,-415.51,101.72,-19.93,10.19,False,0.4138,0.2436,0.3086,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top5,2,5,20,0.0,2.0,1669.54,19.21,1.068,-28.8,142.02,5.69,30.97,6021.76,934.06,152.74,621.53,True,"2.0,3.0,5.0",True,True,644.68,-136.64,332.15,-0.11,25.17,False,0.8649,0.152,0.0511,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top5,2,5,20,0.0,3.0,1567.32,18.78,1.047,-29.02,140.07,3.74,29.02,6021.76,831.84,50.52,519.31,True,"2.0,3.0,5.0",True,True,644.68,-136.64,332.15,-0.11,25.17,False,0.8351,0.1608,0.0511,0.0,False
tqqq_enhanced,0.3,0.25,factor_walkforward,top5,2,5,20,0.0,5.0,1380.16,17.92,1.007,-29.45,136.21,-0.11,25.17,6021.76,644.68,-136.64,332.15,True,"2.0,3.0,5.0",True,True,644.68,-136.64,332.15,-0.11,25.17,False,0.7779,0.178,0.0511,0.0,False
tqqq_enhanced,0.3,0.25,regime_adaptive,top3,1,5,10,0.0,2.0,2588.2,22.36,1.195,-27.1,167.52,15.41,45.53,4862.0,1825.45,963.39,1480.62,True,"2.0,3.0,5.0",True,True,1462.85,600.78,1118.02,7.9,38.02,True,1.111,0.084,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top3,1,5,10,0.0,3.0,2461.49,22.0,1.179,-27.14,164.99,12.88,43.0,4862.0,1698.74,836.68,1353.91,True,"2.0,3.0,5.0",True,True,1462.85,600.78,1118.02,7.9,38.02,True,1.0934,0.0856,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top3,1,5,10,0.0,5.0,2225.6,21.28,1.146,-27.23,160.01,7.9,38.02,4862.0,1462.85,600.78,1118.02,True,"2.0,3.0,5.0",True,True,1462.85,600.78,1118.02,7.9,38.02,True,1.0568,0.0892,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top3,1,5,20,0.0,2.0,2639.57,22.44,1.161,-22.45,159.94,23.62,48.9,3244.94,1904.1,1122.77,1591.57,True,"2.0,3.0,5.0",True,True,1654.16,872.84,1341.63,18.83,44.11,True,1.161,0.0,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top3,1,5,20,0.0,3.0,2553.62,22.21,1.151,-22.55,158.34,22.01,47.29,3244.94,1818.15,1036.82,1505.62,True,"2.0,3.0,5.0",True,True,1654.16,872.84,1341.63,18.83,44.11,True,1.151,0.0,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top3,1,5,20,0.0,5.0,2389.64,21.73,1.13,-22.75,155.15,18.83,44.11,3244.94,1654.16,872.84,1341.63,True,"2.0,3.0,5.0",True,True,1654.16,872.84,1341.63,18.83,44.11,True,1.13,0.0,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top3,2,5,10,0.0,2.0,3461.92,24.49,1.271,-26.75,216.65,64.53,94.65,4543.34,2699.17,1837.11,2354.34,True,"2.0,3.0,5.0",True,True,2247.58,1385.51,1902.75,56.81,86.93,True,1.201,0.07,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top3,2,5,10,0.0,3.0,3304.58,24.15,1.256,-26.79,214.05,61.94,92.06,4543.34,2541.83,1679.77,2197.01,True,"2.0,3.0,5.0",True,True,2247.58,1385.51,1902.75,56.81,86.93,True,1.1844,0.0716,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top3,2,5,10,0.0,5.0,3010.33,23.46,1.225,-26.88,208.92,56.81,86.93,4543.34,2247.58,1385.51,1902.75,True,"2.0,3.0,5.0",True,True,2247.58,1385.51,1902.75,56.81,86.93,True,1.1498,0.0752,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top3,2,5,20,0.0,2.0,3228.7,23.91,1.199,-23.37,213.8,77.48,102.76,3263.47,2493.23,1711.9,2180.7,True,"2.0,3.0,5.0",True,True,2187.73,1406.41,1875.2,71.94,97.22,True,1.199,0.0,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top3,2,5,20,0.0,3.0,3123.62,23.67,1.189,-23.47,211.95,75.62,100.9,3263.47,2388.15,1606.82,2075.62,True,"2.0,3.0,5.0",True,True,2187.73,1406.41,1875.2,71.94,97.22,True,1.189,0.0,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top3,2,5,20,0.0,5.0,2923.2,23.18,1.169,-23.67,208.26,71.94,97.22,3263.47,2187.73,1406.41,1875.2,True,"2.0,3.0,5.0",True,True,2187.73,1406.41,1875.2,71.94,97.22,True,1.169,0.0,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top5,1,5,10,0.0,2.0,2361.78,21.7,1.177,-28.14,150.97,-1.15,28.97,5103.65,1599.03,736.96,1254.2,True,"2.0,3.0,5.0",True,True,1251.28,389.22,906.45,-7.94,22.18,False,1.0462,0.1256,0.0052,0.0,False
tqqq_enhanced,0.3,0.25,regime_adaptive,top5,1,5,10,0.0,3.0,2239.96,21.33,1.159,-28.18,148.68,-3.43,26.69,5103.65,1477.21,615.15,1132.39,True,"2.0,3.0,5.0",True,True,1251.28,389.22,906.45,-7.94,22.18,False,1.0266,0.1272,0.0052,0.0,False
tqqq_enhanced,0.3,0.25,regime_adaptive,top5,1,5,10,0.0,5.0,2014.03,20.57,1.125,-28.28,144.18,-7.94,22.18,5103.65,1251.28,389.22,906.45,True,"2.0,3.0,5.0",True,True,1251.28,389.22,906.45,-7.94,22.18,False,0.9886,0.1312,0.0052,0.0,False
tqqq_enhanced,0.3,0.25,regime_adaptive,top5,1,5,20,0.0,2.0,2261.74,21.34,1.136,-22.72,147.17,10.85,36.13,3422.17,1526.27,744.94,1213.74,True,"2.0,3.0,5.0",True,True,1298.86,517.54,986.33,6.26,31.54,True,1.136,0.0,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top5,1,5,20,0.0,3.0,2183.39,21.09,1.125,-22.86,145.63,9.31,34.59,3422.17,1447.92,666.59,1135.39,True,"2.0,3.0,5.0",True,True,1298.86,517.54,986.33,6.26,31.54,True,1.125,0.0,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top5,1,5,20,0.0,5.0,2034.34,20.59,1.102,-23.14,142.58,6.26,31.54,3422.17,1298.86,517.54,986.33,True,"2.0,3.0,5.0",True,True,1298.86,517.54,986.33,6.26,31.54,True,1.102,0.0,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top5,2,5,10,0.0,2.0,2699.23,22.67,1.212,-27.93,194.29,42.17,72.29,4907.94,1936.48,1074.42,1591.65,True,"2.0,3.0,5.0",True,True,1555.41,693.35,1210.59,34.64,64.76,True,1.0948,0.1172,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top5,2,5,10,0.0,3.0,2566.0,22.3,1.196,-27.99,191.75,39.64,69.76,4907.94,1803.25,941.19,1458.43,True,"2.0,3.0,5.0",True,True,1555.41,693.35,1210.59,34.64,64.76,True,1.0764,0.1196,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top5,2,5,10,0.0,5.0,2318.16,21.57,1.163,-28.09,186.75,34.64,64.76,4907.94,1555.41,693.35,1210.59,True,"2.0,3.0,5.0",True,True,1555.41,693.35,1210.59,34.64,64.76,True,1.0394,0.1236,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top5,2,5,20,0.0,2.0,2597.19,22.33,1.156,-24.17,187.64,51.32,76.6,3352.95,1861.72,1080.39,1549.19,True,"2.0,3.0,5.0",True,True,1607.56,826.23,1295.03,46.12,71.4,True,1.156,0.0,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top5,2,5,20,0.0,3.0,2509.69,22.08,1.146,-24.29,185.9,49.57,74.85,3352.95,1774.22,992.89,1461.69,True,"2.0,3.0,5.0",True,True,1607.56,826.23,1295.03,46.12,71.4,True,1.146,0.0,0.0,0.0,True
tqqq_enhanced,0.3,0.25,regime_adaptive,top5,2,5,20,0.0,5.0,2343.03,21.59,1.125,-24.54,182.44,46.12,71.4,3352.95,1607.56,826.23,1295.03,True,"2.0,3.0,5.0",True,True,1607.56,826.23,1295.03,46.12,71.4,True,1.125,0.0,0.0,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top3,1,5,10,0.0,2.0,3059.17,23.58,1.014,-41.8,187.89,35.78,65.9,21970.91,2296.42,1434.35,1951.59,True,"2.0,3.0,5.0",True,True,777.11,-84.95,432.28,11.69,41.81,False,-0.5065,0.672,0.8485,0.0,False
tqqq_enhanced,0.3,0.5,factor_walkforward,top3,1,5,10,0.0,3.0,2439.32,21.94,0.957,-42.45,179.63,27.52,57.64,21970.91,1676.57,814.5,1331.74,True,"2.0,3.0,5.0",True,True,777.11,-84.95,432.28,11.69,41.81,False,-0.5895,0.698,0.8485,0.0,False
tqqq_enhanced,0.3,0.5,factor_walkforward,top3,1,5,10,0.0,5.0,1539.86,18.71,0.843,-43.74,163.8,11.69,41.81,21970.91,777.11,-84.95,432.28,True,"2.0,3.0,5.0",True,True,777.11,-84.95,432.28,11.69,41.81,False,-0.7551,0.7496,0.8485,0.0,False
tqqq_enhanced,0.3,0.5,factor_walkforward,top3,1,5,20,0.0,2.0,3251.62,23.96,1.046,-37.36,185.36,49.04,74.32,11926.01,2516.15,1734.82,2203.62,True,"2.0,3.0,5.0",True,True,1517.62,736.3,1205.09,35.47,60.75,True,0.2053,0.4944,0.3463,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top3,1,5,20,0.0,3.0,2879.12,23.07,1.015,-37.76,180.77,44.44,69.73,11926.01,2143.64,1362.32,1831.11,True,"2.0,3.0,5.0",True,True,1517.62,736.3,1205.09,35.47,60.75,True,0.1583,0.5104,0.3463,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top3,1,5,20,0.0,5.0,2253.09,21.31,0.952,-38.57,171.8,35.47,60.75,11926.01,1517.62,736.3,1205.09,True,"2.0,3.0,5.0",True,True,1517.62,736.3,1205.09,35.47,60.75,True,0.0629,0.5428,0.3463,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top3,2,5,10,0.0,2.0,3668.0,24.92,1.034,-46.91,233.97,81.86,111.98,21704.84,2905.25,2043.19,2560.42,True,"2.0,3.0,5.0",True,True,1108.78,246.72,763.96,57.15,87.27,True,-0.6776,0.8764,0.8352,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top3,2,5,10,0.0,3.0,2936.75,23.28,0.979,-47.5,225.53,73.41,103.53,21704.84,2174.0,1311.93,1829.17,True,"2.0,3.0,5.0",True,True,1108.78,246.72,763.96,57.15,87.27,True,-0.7562,0.9,0.8352,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top3,2,5,10,0.0,5.0,1871.53,20.06,0.871,-48.65,209.26,57.15,87.27,21704.84,1108.78,246.72,763.96,True,"2.0,3.0,5.0",True,True,1108.78,246.72,763.96,57.15,87.27,True,-0.9102,0.946,0.8352,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top3,2,5,20,0.0,2.0,3395.63,24.28,1.036,-40.46,215.04,78.71,104.0,11799.18,2660.15,1878.83,2347.62,True,"2.0,3.0,5.0",True,True,1627.35,846.02,1314.82,65.43,90.72,True,0.0776,0.6184,0.34,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top3,2,5,20,0.0,3.0,3010.75,23.4,1.006,-40.82,210.55,74.23,99.51,11799.18,2275.28,1493.95,1962.75,True,"2.0,3.0,5.0",True,True,1627.35,846.02,1314.82,65.43,90.72,True,0.0332,0.6328,0.34,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top3,2,5,20,0.0,5.0,2362.82,21.65,0.945,-41.54,201.76,65.43,90.72,11799.18,1627.35,846.02,1314.82,True,"2.0,3.0,5.0",True,True,1627.35,846.02,1314.82,65.43,90.72,True,-0.0566,0.6616,0.34,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top5,1,5,10,0.0,2.0,2949.73,23.31,1.036,-39.19,184.83,32.71,62.83,22674.33,2186.99,1324.92,1842.16,True,"2.0,3.0,5.0",True,True,687.83,-174.23,343.01,6.45,36.57,False,-0.4153,0.5676,0.8837,0.0,False
tqqq_enhanced,0.3,0.5,factor_walkforward,top5,1,5,10,0.0,3.0,2334.48,21.62,0.975,-39.87,175.79,23.68,53.8,22674.33,1571.73,709.67,1226.9,True,"2.0,3.0,5.0",True,True,687.83,-174.23,343.01,6.45,36.57,False,-0.5035,0.5948,0.8837,0.0,False
tqqq_enhanced,0.3,0.5,factor_walkforward,top5,1,5,10,0.0,5.0,1450.58,18.3,0.853,-41.21,158.56,6.45,36.57,22674.33,687.83,-174.23,343.01,True,"2.0,3.0,5.0",True,True,687.83,-174.23,343.01,6.45,36.57,False,-0.6791,0.6484,0.8837,0.0,False
tqqq_enhanced,0.3,0.5,factor_walkforward,top5,1,5,20,0.0,2.0,3190.7,23.82,1.063,-38.52,218.31,81.98,107.26,12318.25,2455.23,1673.9,2142.7,True,"2.0,3.0,5.0",True,True,1449.76,668.43,1137.23,66.41,91.69,True,0.1563,0.5408,0.3659,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top5,1,5,20,0.0,3.0,2814.33,22.91,1.03,-39.01,213.03,76.71,101.99,12318.25,2078.86,1297.54,1766.33,True,"2.0,3.0,5.0",True,True,1449.76,668.43,1137.23,66.41,91.69,True,0.1037,0.5604,0.3659,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top5,1,5,20,0.0,5.0,2185.23,21.09,0.964,-39.96,202.73,66.41,91.69,12318.25,1449.76,668.43,1137.23,True,"2.0,3.0,5.0",True,True,1449.76,668.43,1137.23,66.41,91.69,True,-0.0003,0.5984,0.3659,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top5,2,5,10,0.0,2.0,3503.39,24.58,1.066,-40.25,199.51,47.4,77.52,22332.3,2740.64,1878.58,2395.82,True,"2.0,3.0,5.0",True,True,988.3,126.24,643.48,22.02,52.14,True,-0.4106,0.61,0.8666,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top5,2,5,10,0.0,3.0,2786.33,22.9,1.007,-40.94,190.81,38.69,68.81,22332.3,2023.58,1161.52,1678.76,True,"2.0,3.0,5.0",True,True,988.3,126.24,643.48,22.02,52.14,True,-0.4972,0.6376,0.8666,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top5,2,5,10,0.0,5.0,1751.05,19.59,0.889,-42.31,174.14,22.02,52.14,22332.3,988.3,126.24,643.48,True,"2.0,3.0,5.0",True,True,988.3,126.24,643.48,22.02,52.14,True,-0.67,0.6924,0.8666,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top5,2,5,20,0.0,2.0,3339.95,24.16,1.073,-37.37,189.25,52.93,78.21,12036.79,2604.48,1823.15,2291.95,True,"2.0,3.0,5.0",True,True,1572.93,791.61,1260.4,39.25,64.54,True,0.2264,0.4948,0.3518,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top5,2,5,20,0.0,3.0,2954.78,23.26,1.041,-37.75,184.62,48.3,73.58,12036.79,2219.31,1437.99,1906.78,True,"2.0,3.0,5.0",True,True,1572.93,791.61,1260.4,39.25,64.54,True,0.1792,0.51,0.3518,0.0,True
tqqq_enhanced,0.3,0.5,factor_walkforward,top5,2,5,20,0.0,5.0,2308.4,21.48,0.976,-38.51,175.58,39.25,64.54,12036.79,1572.93,791.61,1260.4,True,"2.0,3.0,5.0",True,True,1572.93,791.61,1260.4,39.25,64.54,True,0.0838,0.5404,0.3518,0.0,True
tqqq_enhanced,0.3,0.5,regime_adaptive,top3,1,5,10,0.0,2.0,7391.56,30.3,1.23,-33.95,250.31,98.2,128.32,9389.19,6628.81,5766.75,6283.99,True,"2.0,3.0,5.0",True,True,4800.62,3938.55,4455.79,79.59,109.71,True,0.6525,0.358,0.2195,0.0,True
tqqq_enhanced,0.3,0.5,regime_adaptive,top3,1,5,10,0.0,3.0,6724.94,29.56,1.206,-34.04,244.0,91.89,122.0,9389.19,5962.19,5100.13,5617.36,True,"2.0,3.0,5.0",True,True,4800.62,3938.55,4455.79,79.59,109.71,True,0.6249,0.3616,0.2195,0.0,True
tqqq_enhanced,0.3,0.5,regime_adaptive,top3,1,5,10,0.0,5.0,5563.36,28.08,1.158,-34.22,231.7,79.59,109.71,9389.19,4800.62,3938.55,4455.79,True,"2.0,3.0,5.0",True,True,4800.62,3938.55,4455.79,79.59,109.71,True,0.5697,0.3688,0.2195,0.0,True
tqqq_enhanced,0.3,0.5,regime_adaptive,top3,1,5,20,0.0,2.0,8044.45,30.88,1.215,-26.62,232.88,96.55,121.83,6323.2,7308.98,6527.65,6996.45,True,"2.0,3.0,5.0",True,True,5928.76,5147.43,5616.23,84.62,109.9,True,1.084,0.0648,0.0662,0.0,True
tqqq_enhanced,0.3,0.5,regime_adaptive,top3,1,5,20,0.0,3.0,7555.95,30.39,1.2,-26.79,228.85,92.53,117.81,6323.2,6820.48,6039.16,6507.95,True,"2.0,3.0,5.0",True,True,5928.76,5147.43,5616.23,84.62,109.9,True,1.0622,0.0716,0.0662,0.0,True
